Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
"Third Pillar, Regular Route",Dana Plateau > Lee Vining Canyon / Tioga Road > Sierra Eastside > California,https://www.mountainproject.com/route/105816995/third-pillar-regular-route,3.8,-1,Trad,5.10a/b,5,800.0,37.92309,-119.21264
Sheila,Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105967548/sheila,3.9,-1,Trad,5.10b,1,180.0,37.3843,-118.67756
Pratt's Crack,Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105957801/pratts-crack,3.8,-1,Trad,5.9,1,165.0,37.3843,-118.67756
O.R.G.asm,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105880789/orgasm,3.8,-1,Sport,5.11a,1,90.0,37.52838,-118.57396
Grindrite,Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105911420/grindrite,3.9,-1,Sport,5.11b,1,100.0,37.52751,-118.57443
Queen of the Heartbreaks,Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106836916/queen-of-the-heartbreaks,3.8,-1,Sport,5.11b,1,130.0,37.3843,-118.67756
Sons of Liberty,First Cliff > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988104/sons-of-liberty,3.9,-1,Trad,5.10d,1,100.0,37.46302,-118.74537
Wages of Skin,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106097731/wages-of-skin,3.8,-1,Trad,5.10+,1,110.0,37.5096,-118.7179
Boi-oi-oi-ing!,Orange Pillar > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105923632/boi-oi-oi-ing,3.7,-1,Trad,5.10a,3,340.0,37.4631,-118.7459
Lalaland,Faulty Tower > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105880517/lalaland,3.7,-1,Sport,5.11c,1,110.0,37.51367,-118.57129
Expressway,Upper Crust > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843306/expressway,3.7,-1,Sport,5.11b,1,80.0,37.51236,-118.57093
Pick Pocket,Holy Trinity > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843696/pick-pocket,3.6,-1,Sport,5.11a,1,60.0,37.52349,-118.57518
John Fischer Memorial Route,PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107278643/john-fischer-memorial-route,3.6,-1,"Trad, Sport",5.10c,7,750.0,37.38788,-118.6742
Cromagnon,East Face > Dike Wall > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912080/cromagnon,3.7,-1,"Sport, Alpine",5.10-,1,80.0,37.5958,-119.0134
Superfly,Cracked Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105890099/superfly,3.7,-1,Sport,5.10c,2,180.0,37.52785,-118.57454
Flame Thrower,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912905/flame-thrower,3.7,-1,Sport,5.11c,1,90.0,37.3836,-118.67689
Lava Haul,Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105972941/lava-haul,3.7,-1,Sport,5.10a,1,110.0,37.52468,-118.5742
Love Stinks,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105896599/love-stinks,3.6,-1,Sport,5.11a,1,115.0,37.51085,-118.56962
Wacked Scenario,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105885929/wacked-scenario,3.6,-1,Sport,5.10b,1,,37.52313,-118.57433
Gorgeous,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843581/gorgeous,3.6,-1,Sport,5.10b,1,90.0,37.52313,-118.57433
Modern Trad,First Cliff > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106831715/modern-trad,3.6,-1,Trad,5.10a,1,110.0,37.46302,-118.74537
Slip 'n Slide,Lower Elbow Room > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105900092/slip-n-slide,3.6,-1,Sport,5.9,1,115.0,37.52328,-118.57385
He She,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106807095/he-she,3.6,-1,Sport,5.10b,1,130.0,37.5096,-118.7179
Coven (Seriously Though),Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106831633/coven-seriously-though,3.6,-1,Sport,5.11b,1,100.0,37.3836,-118.67689
Hardly Wallbanger,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105880587/hardly-wallbanger,3.6,-1,Sport,5.10c,1,90.0,37.51096,-118.57058
Sendero Luminoso,Solarium > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105881156/sendero-luminoso,3.5,-1,Sport,5.10b R,1,115.0,37.51713,-118.57143
Pocket Dance,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107494500/pocket-dance,3.6,-1,Sport,5.10c,1,115.0,37.51085,-118.56962
Dr. Evil,Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106446253/dr-evil,3.5,-1,Sport,5.10a,1,130.0,37.52751,-118.57443
Rites of Spring,Armando's Stilletto / Rites of Spring > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105909023/rites-of-spring,3.5,-1,Trad,5.10d,4,400.0,37.38403,-118.67725
Driller Instinct,Stoned Wheat Thin Cliff > Main Island > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106212643/driller-instinct,3.7,-1,Sport,5.10d,1,120.0,37.7891,-118.9141
Window Shopper,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106808833/window-shopper,3.6,-1,Sport,5.11b,1,90.0,37.3836,-118.67689
Subatomic,Planetarium / Gecko Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111911907/subatomic,3.5,-1,Sport,5.10c,1,115.0,37.38453,-118.67785
Burning Inside,Ministry Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106468668/burning-inside,3.5,-1,Sport,5.11c,1,100.0,37.38419,-118.6775
Borrowing From Tradition,Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106173656/borrowing-from-tradition,3.5,-1,Sport,5.10b,1,90.0,37.78854,-118.91226
[Redacted],Emergency Room > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105911150/redacted,3.7,-1,Sport,5.10c,1,90.0,37.51742,-118.57156
Knucko's Pride of the North,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912100/knuckos-pride-of-the-north,3.5,-1,Sport,5.11b,1,90.0,37.52313,-118.57433
Wild Will's Arete,Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843724/wild-wills-arete,3.5,-1,Sport,5.8,1,115.0,37.78854,-118.91226
C'mon Knucko,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912096/cmon-knucko,3.5,-1,Sport,5.11b,1,90.0,37.52313,-118.57433
The Big Deal,PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108117647/the-big-deal,3.3,-1,Trad,5.9,4,400.0,37.38788,-118.6742
Hungover,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105880594/hungover,3.4,-1,Sport,5.11b,1,80.0,37.51096,-118.57058
Yellow Peril,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105897524/yellow-peril,3.4,-1,Sport,5.10c,1,105.0,37.51637,-118.57089
Photon Torpedo,The Dilithium Crystal > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105907194/photon-torpedo,3.5,-1,Sport,5.11b,1,85.0,37.52004,-118.57216
Black Lassie,East Face > Dike Wall > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912329/black-lassie,3.4,-1,"Sport, Alpine",5.10c/d,1,80.0,37.5958,-119.0134
Boldly Departed,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107062932/boldly-departed,3.5,-1,Sport,5.11b,1,100.0,37.3836,-118.67689
Son of Belayer Slayer,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107862200/son-of-belayer-slayer,3.4,-1,Sport,5.10a PG13,1,120.0,37.51096,-118.57058
Pull My Finger,Stoned Wheat Thin Cliff > Main Island > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068356/pull-my-finger,3.4,-1,Sport,5.10a,3,190.0,37.7891,-118.9141
Towering Inferno,Eldorado Roof > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105882778/towering-inferno,3.7,-1,Sport,5.11b,5,480.0,37.51898,-118.57187
Sideshow,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106807108/sideshow,3.4,-1,Sport,5.10a,1,100.0,37.5096,-118.7179
Blood Sugar Sex Magik,Staying Power Towers > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105900244/blood-sugar-sex-magik,3.5,-1,Sport,5.10d,1,150.0,37.5176,-118.5717
Light Within,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105907306/light-within,3.3,-1,Sport,5.10c,1,70.0,37.51096,-118.57058
Tall Dollar,Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107527929/tall-dollar,3.2,-1,Sport,5.10,1,100.0,37.52751,-118.57443
"Ugly, Fat, Mean, Come to Mammoth, Be a Queen",Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105877553/ugly-fat-mean-come-to-mammoth-be-a-queen,3.2,-1,Sport,5.7,1,,37.78854,-118.91226
Mandarin Orange,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912365/mandarin-orange,3.2,-1,Sport,5.11b,1,90.0,37.51637,-118.57089
Perched,Faulty Tower > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105907319/perched,3.2,-1,Sport,5.10d,1,70.0,37.51367,-118.57129
Machine Gun Jumblies,Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106815881/machine-gun-jumblies,3.2,-1,Sport,5.10a,1,115.0,37.52751,-118.57443
Living Dead,Mothership Cliff > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106726793/living-dead,3.8,-1,Sport,5.11c,1,100.0,37.51923,-118.57258
Hammered,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988522/hammered,3.2,-1,Sport,5.11b,1,90.0,37.51096,-118.57058
Heart of the Sun,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105897050/heart-of-the-sun,3.1,-1,Sport,5.9,1,90.0,37.51637,-118.57089
Warning Signs,Warning Signs > Lower Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105947441/warning-signs,3.3,-1,Sport,5.10d,1,90.0,37.50873,-118.56781
Makayla,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109897691/makayla,3.2,-1,Sport,5.10-,1,140.0,37.51085,-118.56962
Three Hour Arete,Three Hour Buttress > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107136444/three-hour-arete,3.1,-1,Trad,5.10b,4,300.0,37.3759,-118.681
Gangsta Lean,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843519/gangsta-lean,3.1,-1,Sport,5.8,1,100.0,37.52838,-118.57396
North Arete (Left Start Variation),North Arete > Crystal Crag > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/110677835/north-arete-left-start-variation,3.1,-1,"Trad, Alpine",5.8,4,,37.5926,-119.0145
Little Gem,Sunshine Wall > Horseshoe Lake Area > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/108331610/little-gem,3.1,-1,Sport,5.8,1,100.0,37.6058,-119.0235
Extreme Caffeine,The Dilithium Crystal > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105908036/extreme-caffeine,3.1,-1,Sport,5.10b,1,90.0,37.52004,-118.57216
PBR Street Gang,PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107153068/pbr-street-gang,3.0,-1,Trad,5.9+,6,400.0,37.38788,-118.6742
Child of Light,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105897046/child-of-light,3.0,-1,Sport,5.9,1,90.0,37.51637,-118.57089
Paradise,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105897030/paradise,3.1,-1,Sport,5.9,1,115.0,37.51085,-118.56962
Crash Landing,Faulty Tower > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105846387/crash-landing,3.0,-1,Sport,5.11a,1,40.0,37.51367,-118.57129
Spinal Fracture,Social Platform > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111125438/spinal-fracture,3.2,-1,Sport,5.11a,1,,37.51236,-118.57069
Babushka,Warm Up Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105896621/babushka,2.9,-1,Sport,5.8,1,80.0,37.51273,-118.57124
Snapping Pussy Doll,Triple Play Cliff > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106142383/snapping-pussy-doll,3.0,-1,Sport,5.10a,1,50.0,37.52319,-118.57505
Abitafun,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105969567/abitafun,3.0,-1,Sport,5.9,1,105.0,37.51096,-118.57058
"Notorious B.E.G., The",Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107210577/notorious-beg-the,3.0,-1,Sport,5.11c,1,80.0,37.3836,-118.67689
Ruffles,Potato 3 > Potato Patch > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068375/ruffles,3.1,-1,Sport,5.10a,1,50.0,37.78984,-118.91431
Nice Jugs,Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105971528/nice-jugs,3.0,-1,Sport,5.9+,1,90.0,37.52468,-118.5742
Supergrinder,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106808824/supergrinder,2.9,-1,Sport,5.10d,2,200.0,37.3836,-118.67689
Peking Duck,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105897531/peking-duck,2.9,-1,Sport,5.10d,1,70.0,37.51637,-118.57089
The Main Line,Tai Tower > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/117341933/the-main-line,3.4,-1,Trad,5.10b,10,1200.0,37.38166,-118.67738
Becky Route,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106808844/becky-route,3.0,-1,Sport,5.9+,1,100.0,37.3836,-118.67689
Wedge-O,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105896614/wedge-o,3.0,-1,Sport,5.10b,1,90.0,37.51085,-118.56962
The Megaplex,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106475926/the-megaplex,3.7,-1,Sport,5.11c,3,300.0,37.3836,-118.67689
Black Leather,North Face > Dike Wall > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912341/black-leather,3.3,-1,"Sport, Alpine",5.11a,1,65.0,37.59625,-119.0136
Slackjaw,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105975003/slackjaw,2.9,-1,Sport,5.10a/b,1,80.0,37.52838,-118.57396
The High Life,PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108390640/the-high-life,2.8,-1,Trad,5.8,1,115.0,37.38788,-118.6742
Gary Gray,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106441167/gary-gray,2.8,-1,Sport,5.10b,1,90.0,37.51096,-118.57058
Cinderella,All You Can Eat > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105971555/cinderella,2.8,-1,Sport,5.9,1,60.0,37.52666,-118.57491
Venom,Solarium > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105881162/venom,3.5,-1,Sport,5.11c,1,70.0,37.51713,-118.57143
Pie in the Sky,First Cliff > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988108/pie-in-the-sky,3.8,-1,Trad,5.11b,2,200.0,37.46302,-118.74537
Over the Top,Faulty Tower > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108456828/over-the-top,3.3,-1,Sport,5.11a,1,120.0,37.51367,-118.57129
Ambassadors of Funk,[Redacted] > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105969591/ambassadors-of-funk,3.1,-1,Sport,5.10b,1,125.0,37.51235,-118.57119
I Yam,Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/108299287/i-yam,3.2,-1,Sport,5.9+,1,100.0,37.78854,-118.91226
Blindspot,Blindspot Buttress > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106815380/blindspot,3.6,-1,Trad,5.11,7,500.0,37.38572,-118.67932
Honey Badger Don't Care,Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107162289/honey-badger-dont-care,3.2,-1,Sport,5.10a/b,1,114.0,37.52468,-118.5742
Black Dihedral,East Face > Dike Wall > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912175/black-dihedral,3.4,-1,"Trad, Alpine",5.10b,1,70.0,37.5958,-119.0134
Chillin at the Grill,Social Platform > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107034924/chillin-at-the-grill,3.3,-1,Sport,5.11c,1,70.0,37.51236,-118.57069
Still Not A Player,Diamond Face > Lower Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116180126/still-not-a-player,3.9,-1,Sport,5.11b,1,80.0,37.50342,-118.56721
The Remington Electric,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107062895/the-remington-electric,3.6,-1,Sport,5.11c,1,105.0,37.3836,-118.67689
Springbank,Highlands Wall > Crystal Crag > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105990195/springbank,3.6,-1,"Sport, Alpine",5.10a,1,90.0,37.5925,-119.0138
James Brown,[Redacted] > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105922646/james-brown,3.8,-1,Sport,5.11b,1,90.0,37.51235,-118.57119
Director's Cut,Big Tower > Lower Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111665570/directors-cut,3.2,-1,Sport,5.10a,1,80.0,37.502,-118.56771
Pumping the Slots,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105974998/pumping-the-slots,3.1,-1,Trad,5.9-,1,90.0,37.52838,-118.57396
Rock Candy,Area 13 - Center > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105877645/rock-candy,3.0,-1,Sport,5.7,1,70.0,37.78867,-118.91166
Gala Tumble,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105985578/gala-tumble,3.4,-1,Sport,5.10d,1,105.0,37.3836,-118.67689
Valley 5.8,Powerhouse Wall > Lower Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105907302/valley-58,3.3,-1,Sport,5.10a,1,50.0,37.50943,-118.56942
Manchurian Candidate,Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113637346/manchurian-candidate,3.4,-1,Sport,5.11b,1,100.0,37.51637,-118.57089
King Spud,Potato  2 > Potato Patch > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106765163/king-spud,3.5,-1,Sport,5.11b,1,60.0,37.78984,-118.91431
Hair Raiser Buttress,South Face > Granite Basin > Sagehen Summit Area > Eastern Hills > Sierra Eastside > California,https://www.mountainproject.com/route/105881551/hair-raiser-buttress,3.9,-1,"Trad, Sport",5.9 R,3,,37.90842,-118.81541
The Speed of Life,Golden Rock > Ellery Bowl > Lee Vining Canyon / Tioga Road > Sierra Eastside > California,https://www.mountainproject.com/route/105862976/the-speed-of-life,3.9,-1,"Trad, Alpine",5.11b,2,265.0,37.92796,-119.23272
Bone Up,Social Platform > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105907310/bone-up,3.2,-1,Sport,5.10d,1,90.0,37.51236,-118.57069
Badassitude,Triple Play Cliff > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109006293/badassitude,3.2,-1,Sport,5.8,1,100.0,37.52319,-118.57505
Escapade,Fun House > Inner Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105881218/escapade,3.9,-1,Sport,5.11a,1,90.0,37.51965,-118.57258
Set Free,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106129951/set-free,3.0,-1,Sport,5.10c,1,80.0,37.51096,-118.57058
Double Dog Dare,Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106831631/double-dog-dare,3.4,-1,Sport,5.11c,1,115.0,37.3836,-118.67689
Switch Hitter,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106808880/switch-hitter,3.5,-1,Sport,5.10d,1,120.0,37.5096,-118.7179
Delicate Mechanism,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105892746/delicate-mechanism,3.0,-1,Sport,5.10b,1,115.0,37.52838,-118.57396
Caldera,Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843690/caldera,3.8,-1,Sport,5.11c,1,80.0,37.52468,-118.5742
The-Aretical,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912090/the-aretical,3.4,-1,Sport,5.11b,1,80.0,37.52313,-118.57433
Morning Wood,Solarium > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105965425/morning-wood,3.4,-1,Sport,5.11a,1,150.0,37.51713,-118.57143
D.M.Z.,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/107591568/dmz,3.1,-1,Trad,5.10a,1,70.0,37.5096,-118.7179
Bill's Little Black Book,Triple Play Cliff > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109006309/bills-little-black-book,2.8,-1,Sport,5.8,1,100.0,37.52319,-118.57505
Tommy Boy,Orange Pillar > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106029135/tommy-boy,3.2,-1,Trad,5.10a,1,70.0,37.4631,-118.7459
D.D.D.,Spring Wall > Horseshoe Piles > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912185/ddd,3.6,-1,"Sport, Alpine",5.11a,1,90.0,37.60217,-119.01851
Homebrew,Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106041725/homebrew,3.0,-1,Sport,5.11c,1,80.0,37.51096,-118.57058
